id,active,name,type_id/id,addition,phrase,notes
phrase.phrase_R39/27,0,R39/27,phrase.product_phrase_type_R,0,Zeer vergiftig: gevaar voor ernstige onherstelbare effecten bij aanraking met de huid.,
phrase.phrase_R39/27/28,0,R39/27/28,phrase.product_phrase_type_R,0,Zeer vergiftig: gevaar voor ernstige onherstelbare effecten bij aanraking met de huid en opname door de mond.,
phrase.phrase_R39/28,0,R39/28,phrase.product_phrase_type_R,0,Zeer vergiftig: gevaar voor ernstige onherstelbare effecten bij opname door de mond.,
phrase.phrase_R4,0,R4,phrase.product_phrase_type_R,0,Vormt met metalen zeer gemakkelijk ontplofbare verbindingen.,
phrase.phrase_R40,0,R40,phrase.product_phrase_type_R,0,Onherstelbare effecten zijn niet uitgesloten.,
phrase.phrase_R40/20,0,R40/20,phrase.product_phrase_type_R,0,Schadelijk: bij inademing zijn onherstelbare effecten niet uitgesloten.,
phrase.phrase_R40/20/21,0,R40/20/21,phrase.product_phrase_type_R,0,Schadelijk: bij inademing en aanraking met de huid zijn onherstelbare effecten niet uitgesloten.,
phrase.phrase_R40/20/21/22,0,R40/20/21/22,phrase.product_phrase_type_R,0,Schadelijk: bij inademing; aanraking met de huid en opname door de mond zijn onherstelbare effecten niet uitgesloten.,
phrase.phrase_R40/20/22,0,R40/20/22,phrase.product_phrase_type_R,0,Schadelijk: bij inademing en opname door de mond zijn onherstelbare effecten niet uitgesloten.,
phrase.phrase_R40/21,0,R40/21,phrase.product_phrase_type_R,0,Schadelijk: bij aanraking met de huid zijn onherstelbare effecten niet uitgesloten.,
phrase.phrase_R40/21/22,0,R40/21/22,phrase.product_phrase_type_R,0,Schadelijk: bij aanraking met de huid en opname door de mond zijn onherstelbare effecten niet uitgesloten.,
phrase.phrase_R40/22,0,R40/22,phrase.product_phrase_type_R,0,Schadelijk: bij opname door de mond zijn onherstelbare effecten niet uitgesloten.,
phrase.phrase_R41,0,R41,phrase.product_phrase_type_R,0,Gevaar voor ernstig oogletsel.,
phrase.phrase_R42,0,R42,phrase.product_phrase_type_R,0,Kan overgevoeligheid veroorzaken bij inademing.,
phrase.phrase_R42/43,0,R42/43,phrase.product_phrase_type_R,0,Kan overgevoeligheid veroorzaken bij inademing of contact met de huid.,
phrase.phrase_R43,0,R43,phrase.product_phrase_type_R,0,Kan overgevoeligheid veroorzaken bij contact met de huid.,
phrase.phrase_R44,0,R44,phrase.product_phrase_type_R,0,Ontploffingsgevaar bij verwarming in afgesloten toestand.,
phrase.phrase_R45,0,R45,phrase.product_phrase_type_R,0,Kan kanker veroorzaken.,
phrase.phrase_R46,0,R46,phrase.product_phrase_type_R,0,Kan erfelijke genetische schade veroorzaken.,
phrase.phrase_R47,0,R47,phrase.product_phrase_type_R,0,Kan geboorteafwijkingen veroorzaken (vervallen; L 110 A; 4/5/93).,
phrase.phrase_R48,0,R48,phrase.product_phrase_type_R,0,Gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling.,
phrase.phrase_R48/20,0,R48/20,phrase.product_phrase_type_R,0,Schadelijk: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij inademing.,
phrase.phrase_R48/20/21,0,R48/20/21,phrase.product_phrase_type_R,0,Schadelijk: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij inademing en aanraking met de huid.,
phrase.phrase_R48/20/21/22,0,R48/20/21/22,phrase.product_phrase_type_R,0,Schadelijk: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij inademing; aanraking met de huid en opname door de mond.,
phrase.phrase_R48/20/22,0,R48/20/22,phrase.product_phrase_type_R,0,Schadelijk: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij inademing en opname door de mond.,
phrase.phrase_R48/21,0,R48/21,phrase.product_phrase_type_R,0,Schadelijk: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij aanraking met de huid.,
phrase.phrase_R48/21/22,0,R48/21/22,phrase.product_phrase_type_R,0,Schadelijk: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij aanraking met de huid en opname door de mond.,
phrase.phrase_R48/22,0,R48/22,phrase.product_phrase_type_R,0,Schadelijk: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij opname door de mond.,
phrase.phrase_R48/23,0,R48/23,phrase.product_phrase_type_R,0,Vergiftig: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij inademing.,
phrase.phrase_R48/23/24,0,R48/23/24,phrase.product_phrase_type_R,0,Vergiftig: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij inademing en aanraking met de huid.,
phrase.phrase_R48/23/24/25,0,R48/23/24/25,phrase.product_phrase_type_R,0,Vergiftig: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij inademing; aanraking met de huid en opname door de mond.,
phrase.phrase_R48/23/25,0,R48/23/25,phrase.product_phrase_type_R,0,Vergiftig: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij inademing en opname door de mond.,
phrase.phrase_R48/24,0,R48/24,phrase.product_phrase_type_R,0,Vergiftig: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij aanraking met de huid.,
phrase.phrase_R48/24/25,0,R48/24/25,phrase.product_phrase_type_R,0,Vergiftig: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij aanraking met de huid en opname door de mond.,
phrase.phrase_R48/25,0,R48/25,phrase.product_phrase_type_R,0,Vergiftig: gevaar voor ernstige schade aan de gezondheid bij langdurige blootstelling bij opname door de mond.,
phrase.phrase_R49,0,R49,phrase.product_phrase_type_R,0,Kan kanker veroorzaken bij inademing.,
phrase.phrase_R5,0,R5,phrase.product_phrase_type_R,0,Ontploffingsgevaar door verwarming.,
phrase.phrase_R50,0,R50,phrase.product_phrase_type_R,0,Zeer vergiftig voor in het water levende organismen.,
phrase.phrase_R50/53,0,R50/53,phrase.product_phrase_type_R,0,Zeer vergiftig voor in het water levende organismen: kan in het aquatisch milieu op lange termijn schadelijke effecten veroorzaken.,
phrase.phrase_R51,0,R51,phrase.product_phrase_type_R,0,Vergiftig voor in het water levende organismen.,
phrase.phrase_R51/53,0,R51/53,phrase.product_phrase_type_R,0,Vergiftig voor in het water levende organismen: kan in het aquatisch milieu op lange termijn schadelijke effecten veroorzaken.,
phrase.phrase_R52,0,R52,phrase.product_phrase_type_R,0,Schadelijk voor in het water levende organismen.,
phrase.phrase_R52/53,0,R52/53,phrase.product_phrase_type_R,0,Schadelijk voor in het water levende organismen: kan in het aquatisch milieu op lange termijn schadelijke effecten veroorzaken.,
phrase.phrase_R53,0,R53,phrase.product_phrase_type_R,0,Kan in het aquatisch milieu op lange termijn schadelijke effecten veroorzaken.,
phrase.phrase_R54,0,R54,phrase.product_phrase_type_R,0,Vergiftig voor planten.,
phrase.phrase_R55,0,R55,phrase.product_phrase_type_R,0,Vergiftig voor dieren.,
phrase.phrase_R56,0,R56,phrase.product_phrase_type_R,0,Vergiftig voor bodemorganismen.,
phrase.phrase_R57,0,R57,phrase.product_phrase_type_R,0,Vergiftig voor bijen.,
phrase.phrase_R58,0,R58,phrase.product_phrase_type_R,0,Kan in het milieu op lange termijn schadelijke effecten veroorzaken.,
phrase.phrase_R59,0,R59,phrase.product_phrase_type_R,0,Gevaarlijk voor de ozonlaag.,
phrase.phrase_R6,0,R6,phrase.product_phrase_type_R,0,Ontplofbaar met en zonder lucht.,
phrase.phrase_R60,0,R60,phrase.product_phrase_type_R,0,Kan de vruchtbaarheid schaden.,
phrase.phrase_R61,0,R61,phrase.product_phrase_type_R,0,Kan het ongeboren kind schaden.,
phrase.phrase_R62,0,R62,phrase.product_phrase_type_R,0,Mogelijk gevaar voor verminderde vruchtbaarheid.,
phrase.phrase_R63,0,R63,phrase.product_phrase_type_R,0,Mogelijk gevaar voor beschadiging van het ongeboren kind.,
phrase.phrase_R64,0,R64,phrase.product_phrase_type_R,0,Kan schadelijk zijn via de borstvoeding.,
phrase.phrase_R65,0,R65,phrase.product_phrase_type_R,0,Schadelijk. Kan longschade veroorzaken na verslikken.,
phrase.phrase_R66,0,R66,phrase.product_phrase_type_R,0,Herhaalde blootstelling kan een droge of gebarsten huid veroorzaken,
phrase.phrase_R67,0,R67,phrase.product_phrase_type_R,0,Dampen kunnen slaperigheid en duizeligheid veroorzaken,
phrase.phrase_R68,0,R68,phrase.product_phrase_type_R,0,Onherstelbare effecten effecten zijn niet uitgesloten,
phrase.phrase_R7,0,R7,phrase.product_phrase_type_R,0,Kan brand veroorzaken.,
phrase.phrase_R8,0,R8,phrase.product_phrase_type_R,0,Bevordert de ontbranding van brandbare stoffen.,
phrase.phrase_R9,0,R9,phrase.product_phrase_type_R,0,Ontploffingsgevaar bij menging met brandbare stoffen.,
phrase.phrase_S1,0,S1,phrase.product_phrase_type_S,0,Achter slot bewaren.,
phrase.phrase_S1/2,0,S1/2,phrase.product_phrase_type_S,0,Achter slot en buiten bereik van kinderen bewaren.,
phrase.phrase_S12,0,S12,phrase.product_phrase_type_S,0,De verpakking niet hermetisch sluiten.,
phrase.phrase_S13,0,S13,phrase.product_phrase_type_S,0,Verwijderd houden van eet- en drinkwaren en van dierenvoeder.,
phrase.phrase_S14,0,S14,phrase.product_phrase_type_S,0,Verwijderd houden van ....,
phrase.phrase_S15,0,S15,phrase.product_phrase_type_S,0,Verwijderd houden van warmte.,
phrase.phrase_S16,0,S16,phrase.product_phrase_type_S,0,Verwijderd houden van ontstekingsbronnen - Niet roken.,
phrase.phrase_S17,0,S17,phrase.product_phrase_type_S,0,Verwijderd houden van brandbare stoffen.,
phrase.phrase_S18,0,S18,phrase.product_phrase_type_S,0,Verpakking voorzichtig behandelen en openen.,
phrase.phrase_S2,0,S2,phrase.product_phrase_type_S,0,Buiten bereik van kinderen bewaren.,
phrase.phrase_S20,0,S20,phrase.product_phrase_type_S,0,Niet eten of drinken tijdens gebruik.,
phrase.phrase_S20/21,0,S20/21,phrase.product_phrase_type_S,0,Niet eten; drinken of roken tijdens gebruik.,
phrase.phrase_S21,0,S21,phrase.product_phrase_type_S,0,Niet roken tijdens gebruik.,
phrase.phrase_S22,0,S22,phrase.product_phrase_type_S,0,Stof niet inademen.,
phrase.phrase_S23,0,S23,phrase.product_phrase_type_S,0,... niet inademen.,
phrase.phrase_S24,0,S24,phrase.product_phrase_type_S,0,Aanraking met de huid vermijden.,
phrase.phrase_S24/25,0,S24/25,phrase.product_phrase_type_S,0,Aanraking met de ogen en de huid vermijden.,
phrase.phrase_S25,0,S25,phrase.product_phrase_type_S,0,Aanraking met de ogen vermijden.,
phrase.phrase_S26,0,S26,phrase.product_phrase_type_S,0,Bij aanraking met de ogen onmiddellijk met overvloedig water afspoelen en deskundig medisch advies inwinnen.,
phrase.phrase_S27,0,S27,phrase.product_phrase_type_S,0,Verontreinigde kleding onmiddellijk uittrekken.,
phrase.phrase_S28,0,S28,phrase.product_phrase_type_S,0,Na aanraking met de huid onmiddellijk wassen met veel ....,
phrase.phrase_S29,0,S29,phrase.product_phrase_type_S,0,Afval niet in de gootsteen werpen.,
phrase.phrase_S29/56,0,S29/56,phrase.product_phrase_type_S,0,Afval niet in de gootsteen werpen.,
phrase.phrase_S3,0,S3,phrase.product_phrase_type_S,0,Op een koele plaats bewaren.,
phrase.phrase_S3/14,0,S3/14,phrase.product_phrase_type_S,0,Bewaren op een koele plaats verwijderd van ....,
phrase.phrase_S3/7,0,S3/7,phrase.product_phrase_type_S,0,Gesloten verpakking op een koele plaats bewaren.,
phrase.phrase_S3/9/14,0,S3/9/14,phrase.product_phrase_type_S,0,Bewaren op een koele; goed geventileerde plaats verwijderd van ....,
phrase.phrase_S3/9/14/49,0,S3/9/14/49,phrase.product_phrase_type_S,0,Uitsluitend in de oorspronkelijke verpakking bewaren op een koele goed geventileerde plaats verwijderd van ....,
phrase.phrase_S3/9/49,0,S3/9/49,phrase.product_phrase_type_S,0,Uitsluitend in de oorspronkelijke verpakking bewaren op een koele goed geventileerde plaats.,
phrase.phrase_S30,0,S30,phrase.product_phrase_type_S,0,Nooit water op deze stof gieten.,
phrase.phrase_S33,0,S33,phrase.product_phrase_type_S,0,Maatregelen treffen tegen ontladingen van statische elektriciteit.,
phrase.phrase_S34,0,S34,phrase.product_phrase_type_S,0,Schok en wrijving vermijden (vervallen; L 110 A; 4/5/93),
phrase.phrase_S35,0,S35,phrase.product_phrase_type_S,0,Deze stof en de verpakking op veilige wijze afvoeren.,
phrase.phrase_S36,0,S36,phrase.product_phrase_type_S,0,Draag geschikte beschermende kleding.,
phrase.phrase_S36/37,0,S36/37,phrase.product_phrase_type_S,0,Draag geschikte handschoenen en beschermende kleding.,
phrase.phrase_S36/37/39,0,S36/37/39,phrase.product_phrase_type_S,0,Draag geschikte beschermende kleding; handschoenen en een beschermingsmiddel voor de ogen/voor het gezicht.,
phrase.phrase_S36/39,0,S36/39,phrase.product_phrase_type_S,0,Draag geschikte beschermende kleding en een beschermingsmiddel voor de ogen/het gezicht.,
phrase.phrase_S37,0,S37,phrase.product_phrase_type_S,0,Draag geschikte handschoenen.,
phrase.phrase_S37/39,0,S37/39,phrase.product_phrase_type_S,0,Draag geschikte handschoenen en een beschermingsmiddel voor de ogen/het gezicht.,
phrase.phrase_S38,0,S38,phrase.product_phrase_type_S,0,Bij ontoereikende ventilatie een geschikte ademhalingsbescherming dragen.,
phrase.phrase_S39,0,S39,phrase.product_phrase_type_S,0,Een bescherming voor de ogen/voor het gezicht dragen.,
phrase.phrase_S4,0,S4,phrase.product_phrase_type_S,0,Verwijderd van woonruimten opbergen.,
phrase.phrase_S40,0,S40,phrase.product_phrase_type_S,0,Voor de reiniging van de vloer en alle voorwerpen verontreinigd met dit materiaal ... gebruiken.,
phrase.phrase_S41,0,S41,phrase.product_phrase_type_S,0,In geval van brand en/of explosie inademen van rook vermijden.,
phrase.phrase_S42,0,S42,phrase.product_phrase_type_S,0,Tijdens de ... een geschikte ademhalingsbescherming dragen.,
phrase.phrase_S43,0,S43,phrase.product_phrase_type_S,0,In geval van brand ... gebruiken.,
phrase.phrase_S44,0,S44,phrase.product_phrase_type_S,0,Indien men zich onwel voelt een arts raadplegen (indien mogelijk hem dit etiket tonen) (vervallen; L 110 A; 4/5/93).,
phrase.phrase_S45,0,S45,phrase.product_phrase_type_S,0,Bij een ongeval of indien men zich onwel voelt; onmiddellijk een arts raadplegen (indien mogelijk hem dit etiket tonen).,
phrase.phrase_S46,0,S46,phrase.product_phrase_type_S,0,In geval van inslikken onmiddellijk een arts raadplegen en verpakking of etiket tonen.,
phrase.phrase_S47,0,S47,phrase.product_phrase_type_S,0,Bewaren bij een temperatuur beneden ... °C.,
phrase.phrase_S47/49,0,S47/49,phrase.product_phrase_type_S,0,Uitsluitend in de oorspronkelijke verpakking bewaren bij een temperatuur beneden ... °C.,
phrase.phrase_S48,0,S48,phrase.product_phrase_type_S,0,Inhoud vochtig houden met ....,
phrase.phrase_S49,0,S49,phrase.product_phrase_type_S,0,Uitsluitend in de oorspronkelijke verpakking bewaren.,
phrase.phrase_S5,0,S5,phrase.product_phrase_type_S,0,Onder ... houden (geschikte vloeistof).,
phrase.phrase_S50,0,S50,phrase.product_phrase_type_S,0,Niet vermengen met ....,
phrase.phrase_S51,0,S51,phrase.product_phrase_type_S,0,Uitsluitend op goed geventileerde plaatsen gebruiken.,
phrase.phrase_S52,0,S52,phrase.product_phrase_type_S,0,Niet voor gebruik op grote oppervlakken in woon- en verblijfruimten.,
phrase.phrase_S53,0,S53,phrase.product_phrase_type_S,0,Blootstelling vermijden - voor gebruik speciale aanwijzingen raadplegen.,
phrase.phrase_S54,0,S54,phrase.product_phrase_type_S,0,Vraag de toestemming van milieubeschermingsinstanties alvorens af te voeren naar rioolwaterzuiveringsinstallaties (vervallen; L 110 A; 4/5/93).,
phrase.phrase_S55,0,S55,phrase.product_phrase_type_S,0,Met de best beschikbare technieken behandelen alvorens in riool of het aquatisch milieu te lozen (vervallen; L 110 A; 4/5/93).,
phrase.phrase_S56,0,S56,phrase.product_phrase_type_S,0,Deze stof en de verpakking naar inzamelpunt voor gevaarlijk of bijzonder afval brengen.,
phrase.phrase_S57,0,S57,phrase.product_phrase_type_S,0,Neem passende maatregelen om verspreiding in het milieu te voorkomen.,
phrase.phrase_S58,0,S58,phrase.product_phrase_type_S,0,Als gevaarlijk afval afvoeren (vervallen; L 110 A; 4/5/93).,
phrase.phrase_S59,0,S59,phrase.product_phrase_type_S,0,Raadpleeg fabrikant/leverancier voor informatie over terugwinning/recycling.,
phrase.phrase_S6,0,S6,phrase.product_phrase_type_S,0,Onder ... houden (inert gas).,
phrase.phrase_S60,0,S60,phrase.product_phrase_type_S,0,Deze stof en de verpakking als gevaarlijk afval afvoeren.,
phrase.phrase_S61,0,S61,phrase.product_phrase_type_S,0,Voorkom lozing in het milieu. Vraag om speciale instrukties/veiligheidskaart.,
phrase.phrase_S62,0,S62,phrase.product_phrase_type_S,0,Bij inslikken niet het braken opwekken; direct een arts raadplegen en de verpakking of het etiket tonen.,
phrase.phrase_S7,0,S7,phrase.product_phrase_type_S,0,In goed gesloten verpakking bewaren.,
phrase.phrase_S7/47,0,S7/47,phrase.product_phrase_type_S,0,Gesloten verpakking bewaren bij een temperatuur beneden ... °C.,
phrase.phrase_S7/8,0,S7/8,phrase.product_phrase_type_S,0,Drooghouden en in een goed gesloten verpakking bewaren.,
phrase.phrase_S7/9,0,S7/9,phrase.product_phrase_type_S,0,Gesloten verpakking op een goed geventileerde plaats bewaren.,
phrase.phrase_S8,0,S8,phrase.product_phrase_type_S,0,Verpakking droog houden.,
phrase.phrase_S9,0,S9,phrase.product_phrase_type_S,0,Op een goed geventileerde plaats bewaren.,
phrase.phrase_geen,1,geen,phrase.product_phrase_type_X,0,geen gevarenzinnen van toepassing,
